NAME,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,Branch ,previous,poutcome,deposit
TYLER,35,unemployed,married,secondary,no,1,yes,no,cellular,28,jul,173,8,-1,Airoli ,0,unknown,no
URIEL,60,retired,married,primary,no,55,no,no,cellular,4,jun,207,1,-1,Airoli ,0,unknown,no
VICTOR,58,technician,married,secondary,no,786,yes,no,unknown,7,may,165,3,-1,Airoli ,0,unknown,no
VINCENT,28,management,married,tertiary,no,22,yes,no,cellular,31,jul,59,3,-1,Airoli ,0,unknown,no
WESLEY,57,unemployed,married,secondary,no,890,no,no,cellular,5,feb,343,4,-1,Airoli ,0,unknown,no
WILLIAM,35,management,married,tertiary,no,451,yes,no,cellular,17,apr,220,6,-1,Airoli ,0,unknown,no
WILSON,54,admin.,married,tertiary,no,59,yes,no,cellular,10,jul,268,1,-1,Airoli ,0,unknown,no
XAVIER,31,management,single,tertiary,no,15,no,no,cellular,11,aug,119,2,-1,Airoli ,0,unknown,no
YADIEL,32,blue-collar,single,secondary,no,15341,no,no,unknown,21,may,738,3,-1,Airoli ,0,unknown,no
YAEL,56,admin.,single,secondary,no,-273,no,no,cellular,8,jul,119,2,-1,Airoli ,0,unknown,no
YAHIR,35,self-employed,married,tertiary,yes,28,no,yes,cellular,8,jul,259,1,-1,Airoli ,0,unknown,no
YANDEL,33,blue-collar,married,secondary,no,58,no,no,unknown,16,may,144,2,-1,Airoli ,0,unknown,no
YARIEL,50,technician,married,secondary,no,103,yes,no,cellular,3,feb,109,4,267,Airoli ,6,failure,no
ZACHARY,46,management,single,secondary,no,244,yes,no,unknown,15,may,244,1,-1,Airoli ,0,unknown,no
ZAYDEN,35,services,married,secondary,no,0,no,no,unknown,9,jun,115,4,-1,Airoli ,0,unknown,no
ZION,49,admin.,married,secondary,no,880,yes,yes,cellular,18,may,22,3,-1,Airoli ,0,unknown,no
AARON,56,management,divorced,tertiary,no,-141,no,no,cellular,28,jul,101,4,-1,Airoli ,0,unknown,no
ABRAHAM,33,blue-collar,single,primary,no,447,yes,no,unknown,9,may,180,2,-1,Airoli ,0,unknown,no
ADAM,37,entrepreneur,married,primary,no,62,no,no,cellular,31,jul,404,2,-1,Airoli ,0,unknown,no
ADRIAN,30,blue-collar,single,secondary,no,148,no,no,cellular,2,apr,206,1,-1,Airoli ,0,unknown,no
AHMAD,34,admin.,single,secondary,no,79,yes,no,cellular,28,jul,219,3,-1,Airoli ,0,unknown,no
AHMED,29,blue-collar,single,secondary,no,9,yes,no,cellular,11,may,262,3,-1,Airoli ,0,unknown,no
AHRON,32,management,married,tertiary,no,578,no,yes,cellular,22,jul,29,2,-1,Airoli ,0,unknown,no
AIDAN,29,blue-collar,married,primary,no,-382,yes,no,cellular,28,jul,35,2,-1,Airoli ,0,unknown,no
AIDEN,50,blue-collar,married,primary,no,888,no,yes,telephone,10,jul,160,3,-1,Airoli ,0,unknown,no
AKIVA,58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,2,-1,Airoli ,0,unknown,no
ALAN,30,management,married,tertiary,no,1390,no,no,cellular,20,aug,552,4,-1,Airoli ,0,unknown,no
ALBERT,52,entrepreneur,married,primary,no,-104,no,yes,cellular,10,jul,124,1,-1,Airoli ,0,unknown,no
ALEKSANDER,39,management,married,tertiary,no,22,yes,no,unknown,2,jun,493,1,-1,Airoli ,0,unknown,no
ALEX,43,technician,divorced,secondary,no,-36,yes,no,cellular,17,nov,190,1,104,Airoli ,1,failure,no
ALEXANDER,51,technician,married,secondary,no,130,no,no,cellular,22,aug,547,3,-1,Airoli ,0,unknown,no
ALI,38,admin.,single,secondary,no,77,no,no,cellular,20,nov,441,4,-1,Airoli ,0,unknown,no
ALTER,30,self-employed,single,secondary,no,1031,no,no,unknown,20,oct,7,1,-1,Airoli ,0,unknown,no
AMIR,52,management,divorced,primary,no,92,no,yes,cellular,16,jul,469,7,-1,Airoli ,0,unknown,no
ANDERSON,40,technician,married,tertiary,no,1063,yes,yes,cellular,19,aug,264,2,-1,Airoli ,0,unknown,no
ANDREW,37,technician,married,secondary,no,0,yes,yes,cellular,15,jul,101,3,-1,Airoli ,0,unknown,no
ANGELO,30,blue-collar,married,secondary,no,282,yes,yes,unknown,23,may,148,2,-1,Airoli ,0,unknown,no
ANTHONY,51,management,married,tertiary,no,1394,yes,no,cellular,5,aug,115,1,-1,Airoli ,0,unknown,no
ANTONIO,27,technician,single,secondary,no,16,no,no,unknown,19,may,193,1,-1,Airoli ,0,unknown,no
ARCHER,35,blue-collar,married,secondary,no,975,yes,no,cellular,16,jul,102,1,-1,Airoli ,0,unknown,no
ARI,47,admin.,married,tertiary,no,12276,no,no,unknown,20,jun,77,5,-1,Airoli ,0,unknown,no
ARIEL,29,blue-collar,married,secondary,no,313,yes,no,cellular,20,apr,172,2,343,Airoli ,3,other,no
ARON,52,admin.,married,secondary,no,1648,yes,no,cellular,19,nov,172,3,-1,Airoli ,0,unknown,no
ARTHUR,43,admin.,single,secondary,no,6,no,no,cellular,4,feb,58,1,264,Airoli ,1,failure,no
ARYEH,31,blue-collar,married,primary,no,1127,yes,no,telephone,13,may,43,1,349,Airoli ,1,failure,no
ASHER,54,blue-collar,married,secondary,no,1070,no,no,cellular,18,nov,373,4,-1,Airoli ,0,unknown,no
ATTICUS,59,housemaid,married,secondary,no,1040,no,no,cellular,5,aug,123,2,-1,Airoli ,0,unknown,no
AUGUST,51,blue-collar,married,secondary,no,50,yes,yes,unknown,6,may,121,1,-1,Airoli ,0,unknown,no
AUSTIN,32,management,married,tertiary,no,62,yes,no,telephone,13,nov,45,1,-1,Airoli ,0,unknown,no
AVERY,42,blue-collar,married,secondary,no,-755,yes,yes,unknown,2,jun,312,1,-1,Airoli ,0,unknown,no
AVRAHAM,46,blue-collar,married,secondary,no,4707,yes,no,unknown,23,may,93,8,-1,Airoli ,0,unknown,no
AVROHOM,30,technician,single,secondary,no,925,no,no,cellular,20,nov,240,1,-1,Airoli ,0,unknown,no
AVRUM,42,management,divorced,primary,no,0,yes,no,cellular,19,nov,73,5,-1,Airoli ,0,unknown,no
AYDEN,39,blue-collar,married,primary,no,867,yes,no,unknown,7,may,481,1,-1,Airoli ,0,unknown,no
BARUCH,31,management,single,tertiary,no,-201,yes,no,cellular,22,aug,81,4,-1,Airoli ,0,unknown,no
BECKETT,35,blue-collar,married,secondary,no,120,yes,no,unknown,28,may,245,2,-1,Airoli ,0,unknown,no
BEN,34,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,1,-1,Airoli ,0,unknown,no
BENJAMIN,42,technician,divorced,secondary,no,0,yes,no,unknown,28,may,471,2,-1,Airoli ,0,unknown,no
BENNETT,57,management,married,primary,no,687,yes,yes,telephone,21,jul,107,3,-1,Airoli ,0,unknown,no
BENTZION,38,management,single,tertiary,no,38,no,no,cellular,20,aug,105,2,-1,Airoli ,0,unknown,no
BENZION,29,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,294,1,93,Airoli ,5,other,no
BINYOMIN,46,management,married,secondary,no,-27,yes,no,cellular,6,may,289,1,-1,Airoli ,0,unknown,no
BLAKE,48,management,married,tertiary,no,2498,no,no,cellular,14,aug,98,2,-1,Airoli ,0,unknown,no
BORUCH,33,technician,married,secondary,no,390,no,no,cellular,13,aug,460,2,-1,Airoli ,0,unknown,no
BRADLEY,59,admin.,single,secondary,no,-423,yes,yes,cellular,20,apr,84,1,-1,Airoli ,0,unknown,no
BRADY,23,technician,single,secondary,no,1587,yes,yes,cellular,14,may,502,2,-1,Airoli ,0,unknown,no
BRANDON,37,blue-collar,married,secondary,no,288,yes,no,cellular,5,may,159,6,-1,Airoli ,0,unknown,no
BRAYDEN,40,technician,single,secondary,no,822,yes,yes,cellular,29,jan,155,2,245,Airoli ,3,failure,no
BRENDAN,44,blue-collar,divorced,secondary,no,-222,yes,no,unknown,27,may,112,3,-1,Airoli ,0,unknown,no
BRIAN,37,blue-collar,single,secondary,no,197,yes,no,unknown,16,may,251,3,-1,Airoli ,0,unknown,no
BRODY,28,services,single,secondary,no,159,yes,no,telephone,12,may,345,2,-1,Airoli ,0,unknown,no
CALEB,39,technician,single,secondary,no,681,yes,no,unknown,5,jun,170,1,-1,Airoli ,0,unknown,no
CALVIN,57,retired,divorced,primary,yes,0,no,yes,cellular,24,jul,125,2,-1,Airoli ,0,unknown,no
CAMERON,38,blue-collar,single,unknown,no,495,yes,no,unknown,8,may,297,1,-1,Airoli ,0,unknown,no
CARTER,60,blue-collar,married,secondary,no,414,no,no,cellular,4,feb,147,1,-1,Airoli ,0,unknown,no
CHAIM,38,management,divorced,tertiary,no,151,yes,no,cellular,17,jul,50,1,-1,Airoli ,0,unknown,no
CHARLES,26,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1,Airoli ,0,unknown,no
CHARLIE,32,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,198,2,-1,Airoli ,0,unknown,no
CHASE,35,management,single,tertiary,no,304,yes,no,cellular,19,nov,274,2,-1,Airoli ,0,unknown,no
CHESKEL,30,management,single,secondary,no,1299,no,no,cellular,14,aug,515,2,-1,Airoli ,0,unknown,no
CHESKY,37,blue-collar,married,secondary,no,740,yes,no,cellular,7,may,434,3,342,Airoli ,2,failure,no
CHRIS,36,blue-collar,married,secondary,no,537,no,yes,cellular,7,jul,206,6,-1,Airoli ,0,unknown,no
CHRISTIAN,34,admin.,single,secondary,no,1581,yes,yes,unknown,20,may,52,11,-1,Airoli ,0,unknown,no
CHRISTOPHER,28,blue-collar,married,secondary,no,708,yes,no,unknown,6,jun,339,5,-1,Airoli ,0,unknown,no
COLE,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,72,1,-1,Airoli ,0,unknown,no
COLIN,31,services,single,secondary,no,671,yes,no,unknown,7,may,193,3,-1,Airoli ,0,unknown,no
CONNOR,34,blue-collar,married,primary,no,3,yes,no,telephone,8,may,26,1,-1,Airoli ,0,unknown,no
COOPER,28,technician,single,secondary,no,981,yes,no,cellular,24,jul,225,1,-1,Airoli ,0,unknown,no
DAMIAN,38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,Airoli ,0,unknown,no
DANIEL,80,retired,married,primary,no,1021,no,no,telephone,26,feb,37,1,-1,Airoli ,0,unknown,no
DAVID,59,retired,married,secondary,no,1035,yes,yes,cellular,5,aug,223,1,-1,Airoli ,0,unknown,no
DEAN,54,management,married,tertiary,no,1114,yes,no,cellular,21,nov,1195,2,175,Airoli ,1,other,no
DECLAN,29,blue-collar,single,tertiary,no,98,no,no,cellular,10,aug,170,2,-1,Airoli ,0,unknown,no
DEVIN,39,technician,married,secondary,no,24,yes,no,cellular,28,jan,79,4,-1,Airoli ,0,unknown,no
DOMINIC,30,technician,single,secondary,no,486,no,no,cellular,28,jan,335,3,-1,Airoli ,0,unknown,no
DOMINICK,41,services,divorced,secondary,no,727,yes,no,cellular,11,may,246,1,-1,Airoli ,0,unknown,no
DOV,48,technician,married,secondary,no,-205,yes,yes,cellular,9,jul,112,1,-1,Airoli ,0,unknown,no
DOVID,26,blue-collar,married,secondary,no,895,yes,no,cellular,4,feb,820,3,-1,Airoli ,0,unknown,no
DREW,55,admin.,married,primary,no,319,no,no,cellular,21,nov,124,3,-1,Airoli ,0,unknown,no
DYLAN,36,admin.,single,secondary,no,206,yes,no,unknown,8,may,183,1,-1,Airoli ,0,unknown,no
EDWARD,31,services,married,secondary,no,-414,yes,no,cellular,6,may,1369,3,-1,Airoli ,0,unknown,no
EFRAIM,35,blue-collar,married,primary,yes,-1489,yes,yes,unknown,29,may,177,1,-1,Airoli ,0,unknown,no
EITAN,30,management,married,tertiary,no,0,no,no,cellular,7,aug,74,1,-1,Airoli ,0,unknown,no
ELAN,26,blue-collar,single,secondary,no,249,yes,no,cellular,29,jan,235,3,262,Airoli ,5,failure,no
ELI,32,management,married,tertiary,no,927,no,no,cellular,8,oct,282,1,-1,Airoli ,0,unknown,no
ELIAS,43,blue-collar,divorced,primary,no,515,yes,no,cellular,18,nov,182,1,-1,Airoli ,0,unknown,no
ELIEZER,48,admin.,married,secondary,no,1060,yes,no,cellular,20,apr,87,2,318,Airoli ,3,failure,no
ELIJAH,49,technician,married,secondary,no,308,no,no,cellular,27,jul,266,5,-1,Airoli ,0,unknown,no
ELIMELECH,34,blue-collar,married,secondary,no,808,yes,yes,cellular,17,jul,20,3,-1,Airoli ,0,unknown,no
ELIYAHU,27,blue-collar,single,primary,no,431,yes,no,unknown,15,may,286,2,-1,Airoli ,0,unknown,no
ELLIOT,31,admin.,single,secondary,no,396,yes,no,unknown,19,may,104,1,-1,Airoli ,0,unknown,no
ELLIOTT,35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,1,368,Airoli ,1,failure,no
ELLIS,40,admin.,married,secondary,no,-253,yes,no,cellular,9,jul,177,1,-1,Airoli ,0,unknown,no
ELUZER,39,services,married,secondary,no,0,yes,no,unknown,20,may,793,2,-1,Airoli ,0,unknown,no
EMMETT,19,student,single,unknown,no,60,no,no,cellular,14,aug,253,1,-1,Airoli ,0,unknown,no
EPHRAIM,40,services,married,secondary,no,695,yes,no,cellular,11,may,270,1,348,Airoli ,10,failure,no
ERIC,25,admin.,single,tertiary,no,1141,yes,no,cellular,5,may,718,1,347,Airoli ,1,failure,no
ERIK,38,technician,divorced,tertiary,no,791,yes,no,unknown,26,may,89,2,-1,Airoli ,0,unknown,no
ETHAN,62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1020,1,-1,Airoli ,0,unknown,no
EVAN,27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,Airoli ,0,unknown,no
EVERETT,40,technician,married,secondary,no,-28,yes,yes,unknown,30,may,289,2,-1,Airoli ,0,unknown,no
EZRA,56,management,married,tertiary,no,412,no,no,telephone,20,nov,179,6,-1,Airoli ,0,unknown,no
EZRIEL,33,management,married,tertiary,no,310,no,no,cellular,29,aug,179,2,-1,Airoli ,0,unknown,no
FELIX,52,blue-collar,married,secondary,no,1319,no,no,telephone,30,apr,37,2,-1,Airoli ,0,unknown,no
FILIP,33,blue-collar,married,secondary,no,0,yes,yes,cellular,28,jul,83,12,-1,Airoli ,0,unknown,no
FINN,38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,Airoli ,0,unknown,no
FRANCESCO,27,services,married,secondary,no,511,yes,no,unknown,30,jun,85,5,-1,Airoli ,0,unknown,no
FRANK,54,retired,married,secondary,no,-152,yes,yes,unknown,26,may,14,11,-1,Airoli ,0,unknown,no
FREDERICK,35,admin.,married,secondary,no,907,no,yes,unknown,2,jul,97,4,-1,Airoli ,0,unknown,no
GABRIEL,41,blue-collar,single,primary,no,22,yes,no,unknown,14,may,152,1,-1,Airoli ,0,unknown,no
GAVIN,28,blue-collar,single,secondary,no,0,no,yes,cellular,31,jul,11,21,-1,Airoli ,0,unknown,no
GAVRIEL,55,management,divorced,tertiary,no,8044,yes,no,cellular,11,may,175,5,333,Airoli ,19,other,no
GEORGE,56,admin.,single,secondary,no,1854,yes,no,telephone,7,may,45,1,342,Airoli ,2,failure,no
GIOVANNI,33,blue-collar,single,secondary,no,1794,yes,no,cellular,12,may,360,1,173,Airoli ,1,other,no
GRAHAM,42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,Airoli ,0,unknown,no
GRANT,34,student,single,unknown,no,2321,no,no,cellular,9,nov,600,2,99,Airoli ,5,failure,no
GRAYSON,35,technician,single,secondary,no,144,no,no,cellular,22,jul,163,2,-1,Airoli ,0,unknown,no
GREGORY,46,technician,divorced,secondary,no,1,yes,yes,unknown,26,may,200,3,-1,Airoli ,0,unknown,no
GRIFFIN,31,self-employed,single,secondary,no,762,no,no,cellular,11,aug,312,3,-1,Airoli ,0,unknown,no
HAMZA,48,self-employed,married,tertiary,no,16,yes,yes,cellular,18,nov,214,1,-1,Airoli ,0,unknown,no
HARRISON,38,technician,married,secondary,no,20,no,no,cellular,2,feb,147,1,-1,Airoli ,0,unknown,no
HARRY,47,services,married,secondary,no,2070,yes,yes,unknown,26,may,136,1,-1,Airoli ,0,unknown,no
HARVEY,48,management,married,tertiary,no,308,yes,no,cellular,14,jul,125,5,-1,Airoli ,0,unknown,no
HAYDEN,57,technician,married,unknown,no,1617,yes,no,unknown,7,may,96,2,-1,Airoli ,0,unknown,no
HENRY,30,admin.,married,secondary,no,39,yes,no,cellular,28,jul,101,3,-1,Airoli ,0,unknown,no
HERSH,39,blue-collar,married,primary,no,332,yes,no,unknown,8,may,277,3,-1,Airoli ,0,unknown,no
HERSHEL,31,management,single,tertiary,no,713,no,no,cellular,28,aug,162,1,-1,Airoli ,0,unknown,no
HERSHY,44,blue-collar,married,secondary,no,2885,yes,no,unknown,30,may,63,3,-1,Airoli ,0,unknown,no
HUDSON,38,services,married,secondary,no,968,yes,no,cellular,6,apr,272,1,-1,Airoli ,0,unknown,no
HUGO,58,unknown,married,tertiary,no,4150,no,no,unknown,6,jun,363,1,-1,Airoli ,0,unknown,no
HUNTER,42,management,married,tertiary,no,687,no,no,cellular,11,aug,667,2,-1,Airoli ,0,unknown,no
IAN,33,management,married,secondary,no,333,no,no,cellular,28,aug,80,6,-1,Airoli ,0,unknown,no
IBRAHIM,55,retired,married,primary,no,1821,no,no,cellular,8,aug,224,2,-1,Airoli ,0,unknown,no
ILAN,34,blue-collar,married,secondary,no,-436,yes,no,unknown,26,may,317,1,-1,Airoli ,0,unknown,no
ISAAC,30,unknown,single,unknown,no,6929,no,no,cellular,19,nov,341,1,-1,Airoli ,0,unknown,no
ISAIAH,35,technician,single,secondary,no,126,no,no,cellular,22,aug,112,2,-1,Airoli ,0,unknown,no
ISRAEL,35,technician,married,secondary,no,2019,yes,yes,cellular,18,nov,83,2,144,Airoli ,1,failure,no
ISSAC,56,retired,married,secondary,no,878,no,no,unknown,20,jun,123,3,-1,Airoli ,0,unknown,no
IVAN,27,management,single,tertiary,no,6791,no,no,telephone,22,mar,174,2,229,Airoli ,28,success,no
JACE,39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,Airoli ,0,unknown,no
JACK,36,admin.,married,secondary,no,110,yes,no,telephone,4,feb,185,1,-1,Airoli ,0,unknown,no
JACKSON,35,self-employed,married,secondary,no,28,no,yes,unknown,2,jul,159,3,-1,Airoli ,0,unknown,no
JACOB,34,housemaid,single,primary,no,443,no,no,cellular,30,jan,10,1,2,Airoli ,1,other,no
JAD,28,unemployed,single,primary,no,236,no,no,cellular,6,feb,460,3,-1,Airoli ,0,unknown,no
JAKE,37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,Airoli ,0,unknown,no
JAMES,57,technician,married,secondary,no,1753,yes,no,cellular,7,may,539,1,-1,Airoli ,0,unknown,no
JASON,34,services,married,secondary,no,1182,yes,no,unknown,28,may,124,1,-1,Airoli ,0,unknown,no
JASPER,38,management,single,tertiary,no,427,yes,no,cellular,18,nov,253,1,182,Airoli ,1,failure,no
JAXON,48,technician,married,primary,no,788,no,no,telephone,9,jul,36,2,-1,Airoli ,0,unknown,no
JAYDEN,35,admin.,married,secondary,no,0,no,no,cellular,7,jul,78,11,-1,Airoli ,0,unknown,no
JEREMY,40,blue-collar,married,primary,yes,-509,yes,no,unknown,23,may,298,1,-1,Airoli ,0,unknown,no
JESSE,48,services,divorced,primary,no,-110,no,yes,unknown,19,jun,164,2,-1,Airoli ,0,unknown,no
JOEL,54,blue-collar,married,primary,no,244,yes,no,cellular,29,jul,337,2,-1,Airoli ,0,unknown,no
JOHN,49,services,divorced,secondary,no,933,no,yes,cellular,29,jul,92,33,-1,Airoli ,0,unknown,no
JONAH,38,technician,married,tertiary,no,940,no,no,cellular,12,aug,191,7,-1,Airoli ,0,unknown,no
JONATHAN,44,entrepreneur,married,tertiary,no,1631,yes,no,cellular,17,nov,81,1,195,Airoli ,2,failure,no
JORDAN,44,unemployed,married,secondary,yes,-505,yes,no,unknown,3,jun,113,11,-1,Airoli ,0,unknown,no
JOSEPH,60,admin.,married,secondary,no,7336,no,no,cellular,31,mar,494,1,-1,Airoli ,0,unknown,no
JOSHUA,55,services,single,secondary,no,-40,yes,no,unknown,12,may,178,2,-1,Airoli ,0,unknown,no
JUDAH,27,student,single,primary,yes,25,no,no,unknown,28,aug,8,1,-1,Airoli ,0,unknown,no
JUDE,33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,-1,Airoli ,0,unknown,no
JULIAN,32,technician,married,secondary,no,5,yes,no,cellular,17,nov,114,1,-1,Airoli ,0,unknown,no
JULIEN,51,blue-collar,married,secondary,no,-92,yes,no,unknown,4,jun,28,4,-1,Airoli ,0,unknown,no
JUSTIN,44,admin.,married,secondary,no,497,yes,no,cellular,3,feb,321,3,270,Airoli ,2,other,no
KAI,49,blue-collar,married,primary,no,2356,no,yes,telephone,14,jul,236,2,-1,Airoli ,0,unknown,no
KEVIN,42,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,118,1,-1,Airoli ,0,unknown,no
KIERAN,35,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,Airoli ,0,unknown,no
KYLE,32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,Airoli ,1,other,no
LANDON,39,technician,single,secondary,no,300,no,no,cellular,10,sep,315,6,394,Airoli ,1,failure,no
LAZER,54,technician,married,secondary,no,827,no,yes,unknown,20,jun,294,2,-1,Airoli ,0,unknown,no
LEO,35,technician,married,tertiary,no,25,no,no,cellular,27,aug,219,2,-1,Airoli ,0,unknown,no
LEON,41,technician,single,primary,no,340,yes,no,cellular,13,may,262,1,349,Airoli ,1,failure,no
LEONARDO,35,management,married,tertiary,no,867,yes,no,cellular,20,nov,298,2,171,Airoli ,3,success,no
LEVI,41,blue-collar,married,secondary,no,140,yes,no,cellular,29,jan,636,2,-1,Airoli ,0,unknown,no
LIAM,36,technician,married,secondary,no,3,no,no,cellular,20,aug,100,4,-1,Airoli ,0,unknown,no
LIPA,51,self-employed,married,secondary,no,4920,no,no,telephone,2,jun,392,2,-1,Airoli ,0,unknown,no
LOGAN,59,unknown,single,secondary,no,3237,no,no,unknown,6,jun,100,3,-1,Airoli ,0,unknown,no
LORENZO,44,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,32,2,116,Airoli ,3,other,no
LOUIS,49,admin.,married,secondary,no,1096,yes,no,cellular,17,apr,609,1,303,Airoli ,5,failure,no
LUCA,37,admin.,single,tertiary,no,869,no,no,cellular,30,jul,60,8,-1,Airoli ,0,unknown,no
LUCAS,60,technician,divorced,tertiary,no,1900,yes,no,unknown,29,may,77,3,-1,Airoli ,0,unknown,no
LUKA,40,management,married,tertiary,no,413,yes,no,unknown,14,may,150,1,-1,Airoli ,0,unknown,no
LUKAS,27,blue-collar,married,primary,yes,-588,no,no,unknown,13,may,531,2,-1,Airoli ,0,unknown,no
LUKE,34,housemaid,married,secondary,yes,0,no,no,cellular,21,aug,398,2,-1,Airoli ,0,unknown,no
MAKSIM,41,technician,married,secondary,no,2490,yes,no,unknown,21,may,115,2,-1,Airoli ,0,unknown,no
MALIK,39,services,married,secondary,no,20928,no,no,cellular,14,may,1166,1,352,Airoli ,1,other,no
MARC,34,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,-1,Airoli ,0,unknown,no
MARCO,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,Airoli ,1,failure,no
MARCUS,56,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,853,1,-1,Airoli ,0,unknown,no
MARK,42,services,married,secondary,no,115,yes,yes,cellular,17,apr,161,1,149,Airoli ,2,failure,no
MARTIN,47,student,single,unknown,no,107,no,no,telephone,15,jul,119,8,-1,Airoli ,0,unknown,no
MASON,32,blue-collar,married,secondary,no,320,yes,yes,cellular,3,feb,22,4,-1,Airoli ,0,unknown,no
MATEO,37,blue-collar,married,secondary,yes,-399,yes,yes,unknown,3,jun,21,3,-1,Airoli ,0,unknown,no
MATTEO,25,student,single,secondary,no,703,no,no,cellular,5,may,1100,3,-1,Airoli ,0,unknown,no
MATTHEW,29,technician,divorced,secondary,no,328,yes,yes,cellular,4,feb,25,1,-1,Airoli ,0,unknown,no
MAX,48,management,divorced,tertiary,no,148,no,no,cellular,12,aug,152,2,-1,Airoli ,0,unknown,no
